icao24;callsign;origin_country;time_position;last_contact;longitude;latitude;baro_altitude;on_ground;velocity;true_track;vertical_rate;sensors;geo_altitude;squawk;spi;position_source
71c017;JNA023  ;Republic of Korea;1677688586.0;1677688586;120.5533;15.163;205.74;False;77.86;21.31;-5.2;;464.82;;False;0
06a376;QTR45P  ;Qatar;1677688572.0;1677688572;21.4618;46.1218;10668.0;False;245.86;119.73;0.0;;10614.66;;False;0
aa637b;N769FG  ;United States;1677688583.0;1677688583;-74.2825;39.9155;190.5;False;33.68;108.71;4.23;;213.36;;False;0
4ba9e1;THY81D  ;Turkey;1677688588.0;1677688588;-0.1136;53.5616;10972.8;False;260.1;281.75;0.0;;10988.04;3113;False;0
845f9f;NCA101  ;Japan;1677688588.0;1677688588;-120.9655;35.413;9753.6;False;221.7;318.95;0.0;;9494.52;;False;0
a2f293;OXF4658 ;United States;1677688588.0;1677688588;-111.5051;33.1086;1684.02;False;47.42;195.09;-0.65;;1615.44;;False;0
502d24;BTI7BA  ;Latvia;1677688587.0;1677688588;20.6345;51.6964;10363.2;False;234.9;209.09;0.0;;10370.82;5555;False;0
502d23;BTI762  ;Latvia;1677688587.0;1677688588;-4.2375;40.3209;10965.18;False;213.19;29.97;-0.65;;10881.36;;False;0
040060;ETH3672 ;Ethiopia;1677688587.0;1677688588;9.8736;59.1165;6720.84;False;181.39;28.45;-8.78;;6827.52;1103;False;0
a92e81;AVA094  ;United States;1677688578.0;1677688578;-74.2675;4.8007;3230.88;False;107.93;127.25;-6.18;;3451.86;;False;0
a80275;N615MS  ;United States;1677688588.0;1677688588;-89.1612;41.176;3688.08;False;248.02;81.65;-8.78;;3619.5;1412;False;0
06a36c;QTR639  ;Qatar;1677688587.0;1677688587;88.8828;22.9329;8397.24;False;207.53;276.26;4.88;;8801.1;4705;False;0
a7e24a;EDV5480 ;United States;1677688585.0;1677688585;-73.8692;40.7767;;True;10.8;115.31;;;;7465;False;0
502d0c;BTI3TG  ;Latvia;1677688588.0;1677688588;14.0405;54.7907;10370.82;False;225.87;235.77;0.0;;10408.92;1000;False;0
502d0f;SWR76UZ ;Latvia;1677688588.0;1677688588;8.5558;47.4552;;True;1.03;95.62;;;;3002;False;0
a51731;N427SA  ;United States;1677688580.0;1677688587;-95.8885;36.1124;853.44;False;101.94;2.31;-3.9;;800.1;7060;False;0
71c001;KAL647  ;Republic of Korea;1677688587.0;1677688588;121.361;22.9582;12192.0;False;206.36;212.58;0.0;;12870.18;;False;0
a00102;N1LF    ;United States;1677688588.0;1677688588;-81.3226;35.3361;3817.62;False;172.13;109.19;-7.8;;3893.82;;False;0
c01909;CFJMM   ;Canada;1677688582.0;1677688582;-80.6926;27.6509;2141.22;False;71.59;7.43;3.9;;2225.04;;False;0
4cafb4;RYR64YL ;Ireland;1677688588.0;1677688588;-0.0427;51.8414;3009.9;False;143.54;23.44;-3.58;;3093.72;2340;False;0
4ba9f6;THY6563 ;Turkey;1677688587.0;1677688587;92.1287;22.2364;11582.4;False;208.01;274.68;0.0;;12169.14;1721;False;0
40649d;GCGSG   ;United Kingdom;1677688588.0;1677688588;-2.2256;51.838;281.94;False;50.39;40.03;-1.3;;434.34;;False;0
c01901;;Canada;1677688573.0;1677688577;-108.1549;52.7567;1226.82;False;101.06;16.87;0.33;;1143.0;;False;0
c03a90;WEN3296 ;Canada;1677688588.0;1677688588;-112.674;51.1692;6873.24;False;171.32;94.48;6.83;;6507.48;2166;False;0
a9e5a3;N737GA  ;United States;1677688418.0;1677688418;-80.5372;27.007;853.44;False;48.77;226.71;0.0;;975.36;;False;0
a98ece;N715BW  ;United States;1677688588.0;1677688588;-70.7525;41.788;1493.52;False;60.74;231.19;-4.23;;1470.66;;False;0
a54b6c;JTZ440  ;United States;1677688588.0;1677688588;-103.3604;40.098;12192.0;False;191.85;234.61;0.0;;12039.6;;False;0
a742c2;AAL520  ;United States;1677688587.0;1677688588;-103.0463;32.2752;8519.16;False;193.96;264.06;0.0;;8732.52;;False;0
a5b55f;UAL213  ;United States;1677688587.0;1677688587;-85.9195;42.4636;7315.2;False;186.26;271.11;0.0;;7208.52;3353;False;0
4ca3c4;;Ireland;;1677688579;;;;False;2.57;67.5;;;;;False;0
a1211d;FDX419  ;United States;1677688588.0;1677688588;-97.4109;35.3628;10675.62;False;282.05;88.22;0.0;;10866.12;;False;0
a05aea;N1218S  ;United States;1677688565.0;1677688565;-121.8198;37.3368;;True;0.0;320.62;;;;;False;0
c004f3;WJA1116 ;Canada;1677688588.0;1677688588;-84.4201;43.4958;10972.8;False;175.43;263.77;0.0;;10805.16;;False;0
a36d50;N32PV   ;United States;1677688478.0;1677688500;-76.3043;38.4451;1219.2;False;109.29;27.17;-3.25;;1211.58;;False;0
a0aac5;N142GS  ;United States;1677688588.0;1677688588;-87.1878;42.9213;3535.68;False;81.63;171.67;0.0;;3444.24;;False;0
a7db0b;JIA5075 ;United States;1677688586.0;1677688587;-80.6905;35.0036;5623.56;False;175.01;201.74;13.98;;5783.58;;False;0
502d59;BTI3KB  ;Latvia;1677688588.0;1677688588;21.657;57.727;11018.52;False;232.09;134.46;-5.2;;10911.84;2535;False;0
502d58;BTI7HQ  ;Latvia;1677688587.0;1677688587;2.3303;49.0138;868.68;False;102.43;83.95;-0.33;;944.88;;False;0
ad0074;JBU2986 ;United States;1677688587.0;1677688588;-113.0491;34.5626;10370.82;False;176.45;270.0;0.0;;10180.32;;False;0
ae205f;NOMAD35 ;United States;1677688118.0;1677688588;-84.6488;31.9344;1485.9;False;65.36;61.82;0.33;;1539.24;;False;0
502d43;BTI2MZ  ;Latvia;1677688588.0;1677688588;-4.6301;36.8627;2407.92;False;132.1;341.14;13.0;;2430.78;;False;0
ab4840;DAL2    ;United States;1677688587.0;1677688588;-70.8911;42.3349;10972.8;False;231.0;213.83;0.0;;10812.78;;False;0
780f3a;CES7207 ;China;1677688587.0;1677688587;-88.671;48.0334;10058.4;False;264.46;113.62;0.0;;9585.96;;False;0
502d45;BTI15M  ;Latvia;1677688587.0;1677688587;23.4184;57.2308;5775.96;False;165.44;297.6;10.73;;5737.86;;False;0
a0b1c6;N144CH  ;United States;1677688587.0;1677688587;-86.9234;31.9511;1196.34;False;56.65;193.66;0.0;;1242.06;;False;0
ae2057;MEANY19 ;United States;1677688588.0;1677688588;-85.8174;31.0332;883.92;False;51.8;325.52;0.0;;922.02;0276;False;0
780304;CQH7550 ;China;1677688173.0;1677688446;116.5758;23.3756;8420.1;False;191.97;251.08;0.0;;8854.44;;False;0
a80e4e;SKW5273 ;United States;1677688588.0;1677688588;-94.8938;42.6597;10363.2;False;172.25;276.0;0.0;;10149.84;;False;0
0d0760;AMX685  ;Mexico;1677688565.0;1677688568;-90.2872;11.9485;11582.4;False;232.82;314.64;0.0;;12321.54;5536;False;0
ab483c;RPA4614 ;United States;1677688386.0;1677688445;-86.265;39.7501;487.68;False;64.03;224.35;-3.9;;403.86;;False;0
a80e54;N618VC  ;United States;1677688581.0;1677688581;-72.8028;40.9309;236.22;False;42.7;36.18;-3.25;;236.22;;False;0
39b4a2;FHNFC   ;France;1677688588.0;1677688588;0.4717;48.9339;7010.4;False;139.02;164.99;0.0;;6957.06;6334;False;0
4ab346;SCQ06D  ;Sweden;1677688587.0;1677688587;8.9498;58.6452;1394.46;False;51.28;166.66;0.65;;1524.0;;False;0
a622ef;DPJ495  ;United States;1677688453.0;1677688585;-85.607;41.3667;4137.66;False;188.75;138.31;-6.83;;4061.46;4372;False;0
89912e;CAL053  ;Taiwan;1677688587.0;1677688588;121.5951;25.1847;3086.1;False;168.46;97.02;4.23;;3246.12;;False;0
a6c248;UAL1987 ;United States;1677688587.0;1677688587;-92.7496;35.6894;10668.0;False;253.31;116.93;0.0;;10904.22;;False;0
a79e8c;MTU90   ;United States;1677688587.0;1677688588;-86.1603;35.9016;1714.5;False;37.55;270.0;4.23;;1729.74;;False;0
a18ddb;N2FN    ;United States;1677688565.0;1677688565;-83.9782;39.5684;518.16;False;43.19;192.38;0.65;;457.2;;False;0
0d075f;AMX176  ;Mexico;1677688587.0;1677688587;-99.1583;19.3865;2583.18;False;100.14;59.09;-3.58;;2735.58;;False;0
4cafdb;ITY410  ;Ireland;1677688585.0;1677688585;9.2795;45.4551;;True;2.57;92.81;;;;;False;0
a29aa5;SKW3713 ;United States;1677688505.0;1677688505;-111.9993;40.8083;1394.46;False;69.21;174.88;-3.9;;1295.4;;False;0
a6e89f;AAL1895 ;United States;1677688588.0;1677688588;-78.9012;35.8066;1371.6;False;127.33;259.05;13.33;;1394.46;2414;False;0
a6e89b;DAL1178 ;United States;1677688588.0;1677688588;-86.1851;35.4325;10058.4;False;255.11;146.18;0.0;;10317.48;1726;False;0
acb824;ASA329  ;United States;1677688587.0;1677688587;-97.0566;43.7267;10363.2;False;197.86;291.03;0.0;;10081.26;;False;0
a23a02;UAL2666 ;United States;1677688588.0;1677688588;-113.8641;36.6814;9753.6;False;199.66;230.86;0.0;;9448.8;;False;0
c04135;CFYSA   ;Canada;1677688585.0;1677688587;-75.6774;45.6778;1653.54;False;61.5;252.47;-0.65;;1562.1;;False;0
a0fa1e;FDL62   ;United States;1677688547.0;1677688547;-74.5904;39.464;-38.1;False;29.69;117.9;-2.6;;0.0;;False;0
aa00a8;N7434W  ;United States;1677688587.0;1677688587;-82.3616;34.8844;792.48;False;47.98;265.7;1.63;;784.86;;False;0
a7ee69;N61WR   ;United States;1677688569.0;1677688569;-87.2762;39.6509;1127.76;False;49.92;178.23;0.0;;1028.7;;False;0
c004ea;WJA456  ;Canada;1677688587.0;1677688587;-115.2595;50.5815;7711.44;False;163.33;71.45;-8.45;;7360.92;;False;0
a061bc;N240JA  ;United States;1677688587.0;1677688588;-85.7254;40.0008;1371.6;False;48.15;288.05;-1.95;;1280.16;;False;0
a17abf;N195AA  ;United States;1677688587.0;1677688588;-77.579;40.6741;3688.08;False;83.22;247.08;0.33;;3710.94;;False;0
39ada0;SAMU24  ;France;1677688109.0;1677688586;-0.2947;44.9136;571.5;False;62.68;69.33;-0.65;;640.08;;False;0
4ab34f;SCQ14A  ;Sweden;1677688586.0;1677688588;8.3542;58.3583;876.3;False;50.72;306.75;-3.58;;1013.46;;False;0
502d5e;SWR656P ;Latvia;1677688573.0;1677688573;8.57;47.4559;;True;3.86;42.19;;;;3014;False;0
502d5c;SWR948D ;Latvia;1677688579.0;1677688584;8.5578;47.4551;;True;2.06;247.5;;;;1000;False;0
a97ba7;N71VZ   ;United States;1677688588.0;1677688588;-81.068;31.0577;13106.4;False;228.46;181.16;0.0;;13578.84;;False;0
a8021b;JBU154  ;United States;1677688588.0;1677688588;-74.7884;39.1058;8595.36;False;234.13;35.61;-9.75;;8679.18;3755;False;0
a17ac8;N195AK  ;United States;1677688533.0;1677688533;-85.7803;40.256;914.4;False;62.28;271.89;-0.33;;853.44;;False;0
a7e214;N607JM  ;United States;1677688371.0;1677688371;-77.7401;40.6208;2263.14;False;72.64;327.44;8.13;;2202.18;;False;0
3964eb;TVF51AL ;France;1677688587.0;1677688588;8.9486;44.2575;11887.2;False;228.94;127.51;0.33;;11742.42;1000;False;0
acc9d0;FDX6393 ;United States;1677688587.0;1677688588;12.3427;47.371;11582.4;False;245.29;306.56;-0.33;;11468.1;7226;False;0
407796;EZY82YT ;United Kingdom;1677688588.0;1677688588;-8.0993;40.0318;11285.22;False;258.68;168.65;0.33;;11330.94;;False;0
3007ee;DLA2AM  ;Italy;1677688587.0;1677688588;8.4124;46.7192;7627.62;False;213.36;174.74;-7.48;;7574.28;1000;False;0
3964ef;TVF48HV ;France;1677688587.0;1677688587;-5.04;38.5797;7810.5;False;192.05;213.31;-10.08;;7825.74;;False;0
ad0c02;N94NG   ;United States;1677688587.0;1677688587;-81.158;29.1752;441.96;False;47.56;285.69;2.28;;472.44;;False;0
3964ee;TVF7759 ;France;1677688587.0;1677688587;-16.5747;32.8162;2781.3;False;148.11;34.24;14.63;;2933.7;;False;0
a697db;ASA1218 ;United States;1677688587.0;1677688587;-121.0163;41.4681;10668.0;False;271.83;171.07;0.33;;10401.3;1546;False;0
484b8f;KLM61M  ;Kingdom of the Netherlands;1677688586.0;1677688587;1.4974;55.8347;11582.4;False;234.18;300.06;0.0;;11559.54;7334;False;0
a54aaa;AAL1275 ;United States;1677688587.0;1677688587;-94.054;38.6038;10355.58;False;174.05;264.91;-0.33;;10424.16;;False;0
adcfa9;N9895Q  ;United States;1677688579.0;1677688587;-76.1965;39.5867;335.28;False;45.81;358.07;4.23;;365.76;1200;False;0
a0b1ea;DAL1501 ;United States;1677688588.0;1677688588;-91.0104;42.9606;8839.2;False;282.58;115.45;0.33;;8663.94;1636;False;0
407794;EZY59TE ;United Kingdom;1677688588.0;1677688588;-0.7019;50.8934;5791.2;False;164.03;22.3;0.33;;5798.82;2344;False;0
a54aae;ASA280  ;United States;1677688588.0;1677688588;-116.4234;46.7945;10058.4;False;226.88;102.84;0.0;;9707.88;;False;0
acff26;ROK66   ;United States;1677688587.0;1677688587;-111.762;33.5289;1188.72;False;60.71;0.49;-4.23;;1112.52;;False;0
a99722;N717MA  ;United States;1677688583.0;1677688587;-74.3005;40.491;152.4;False;56.47;336.94;0.0;;167.64;1200;False;0
c0540b;SWG579  ;Canada;1677688588.0;1677688588;-76.4928;42.8117;10363.2;False;206.54;211.04;0.0;;10218.42;6271;False;0
a24d8c;24783   ;United States;1677688587.0;1677688587;-90.7275;38.4904;1219.2;False;62.58;26.35;0.0;;1158.24;;False;0
7814d2;CUH2615 ;China;1677688588.0;1677688588;112.8644;22.5683;4274.82;False;163.68;160.54;-5.2;;4511.04;;False;0
a4d105;N4094S  ;United States;1677688576.0;1677688576;-82.5002;30.456;2407.92;False;86.07;356.57;0.0;;2506.98;;False;0
ac5fd6;FDX5279 ;United States;1677688588.0;1677688588;5.1247;47.5093;9860.28;False;252.83;318.13;-9.75;;9715.5;1000;False;0
34629a;IBB15EG ;Spain;1677688549.0;1677688554;-14.1127;29.6137;10690.86;False;234.02;27.64;5.85;;11056.62;;False;0
ac1967;N879ST  ;United States;1677688587.0;1677688587;-91.848;47.3477;7924.8;False;139.11;319.95;0.0;;7536.18;;False;0
a4943e;UAL663  ;United States;1677688586.0;1677688587;-98.7698;36.3122;7315.2;False;196.41;252.94;0.0;;7368.54;;False;0
c06746;CGNCV   ;Canada;1677688587.0;1677688587;-97.7504;49.9212;4183.38;False;79.83;262.97;4.23;;3970.02;;False;0
a4dd51;UAL2461 ;United States;1677688588.0;1677688588;-104.2216;39.574;4671.06;False;192.67;308.28;-7.48;;4594.86;;False;0
a12177;N172JV  ;United States;1677688587.0;1677688588;-95.5192;41.2315;929.64;False;67.92;88.7;0.0;;845.82;;False;0
3fefdc;DMRIP   ;Germany;1677688469.0;1677688470;7.8063;51.6861;22.86;False;25.8;66.5;-0.33;;;7000;False;0
a4dd65;AAL9780 ;United States;1677688473.0;1677688473;-80.1952;36.1033;411.48;False;63.93;325.16;-3.25;;480.06;;False;0
aa153f;ASI560  ;United States;1677688588.0;1677688588;-111.913;33.2039;1036.32;False;57.35;66.19;-1.63;;967.74;;False;0
a2415a;N2441D  ;United States;1677688490.0;1677688490;-87.6077;40.0236;2042.16;False;37.47;224.44;0.65;;1988.82;;False;0
aa5bc2;N767CG  ;United States;1677688586.0;1677688587;-95.7606;41.1177;929.64;False;35.21;348.2;0.0;;853.44;;False;0
a2ead2;;United States;1677688507.0;1677688507;-81.1549;30.6627;3017.52;False;97.24;180.61;0.0;;3124.2;;False;0
a3bd81;EDV4659 ;United States;1677688587.0;1677688588;-84.5935;33.6349;1584.96;False;133.24;270.0;16.91;;1638.3;;False;0
40643b;EZY58CH ;United Kingdom;1677688588.0;1677688588;3.292;53.1077;10965.18;False;257.23;270.34;0.0;;10957.56;1331;False;0
71c069;TWB181  ;Republic of Korea;1677688586.0;1677688586;117.7608;21.2288;10363.2;False;202.63;255.89;0.0;;10972.8;;False;0
40643a;EZY86CD ;United Kingdom;1677688587.0;1677688588;-3.7805;47.1284;11269.98;False;238.53;183.09;0.0;;11148.06;1170;False;0
a54aca;N440BV  ;United States;1677688588.0;1677688588;-84.8098;42.4426;10972.8;False;91.07;270.97;0.0;;10873.74;5724;False;0
a49441;UAL413  ;United States;1677688588.0;1677688588;-87.698;28.6015;10668.0;False;263.55;108.08;0.0;;11170.92;;False;0
a684c4;VOI193  ;United States;1677688588.0;1677688588;-99.0699;19.436;2095.5;False;62.29;59.2;-0.65;;2225.04;;False;0
ac53a0;ASH6048 ;United States;1677688585.0;1677688586;-93.7057;29.8809;7924.8;False;233.44;95.06;3.9;;8282.94;;False;0
71c063;JJA2507 ;Republic of Korea;1677688582.0;1677688585;116.0755;5.9946;289.56;False;83.3;202.13;-4.55;;373.38;;False;0
39aded;FHLPN   ;France;1677688587.0;1677688588;7.3128;48.484;3177.54;False;153.46;79.18;-7.48;;3208.02;6767;False;0
a98408;FFT1552 ;United States;1677688588.0;1677688588;-95.1261;34.8263;11269.98;False;265.76;92.77;0.0;;11521.44;;False;0
406445;EZY41NJ ;United Kingdom;1677688588.0;1677688588;1.3717;50.8978;10355.58;False;239.24;331.07;0.33;;10248.9;5612;False;0
406444;EZY45NZ ;United Kingdom;1677688588.0;1677688588;0.5493;48.875;11887.2;False;228.21;166.31;0.0;;11765.28;2042;False;0
407777;CFE35B  ;United Kingdom;1677688588.0;1677688588;3.121;50.6852;11849.1;False;202.01;115.98;3.25;;11772.9;2044;False;0
346291;AEA1302 ;Spain;1677688444.0;1677688444;20.367;38.0606;11574.78;False;226.23;293.59;0.0;;11597.64;4130;True;0
ac9c2b;N911UG  ;United States;1677688514.0;1677688514;-80.2229;34.1357;548.64;False;55.38;144.83;0.0;;563.88;;False;0
7801c0;;China;;1677688583;;;;False;193.47;268.78;-9.1;;;;False;0
aaac47;GLT787  ;United States;1677688587.0;1677688588;-86.4196;35.7521;13106.4;False;182.94;307.0;0.0;;13380.72;3571;False;0
406440;EZY52FP ;United Kingdom;1677688587.0;1677688588;5.6778;46.8689;10363.2;False;220.99;317.36;0.33;;10218.42;5747;False;0
40775c;RUK2QM  ;United Kingdom;1677688588.0;1677688588;3.4775;53.5607;11590.02;False;225.24;207.03;0.0;;11567.16;6204;False;0
3964e3;TVF4603 ;France;1677688588.0;1677688588;-3.4103;41.5113;11582.4;False;229.91;32.48;-0.65;;11422.38;;False;0
ac4cc5;WCP321  ;United States;1677688587.0;1677688587;-80.3626;27.3876;708.66;False;54.02;109.47;1.95;;746.76;;False;0
a2a447;N27BL   ;United States;1677688555.0;1677688569;-80.1262;39.5006;1150.62;False;61.07;6.29;2.28;;1112.52;;False;0
a6cdce;;United States;1677688275.0;1677688275;-111.0478;29.0935;;True;4.89;149.06;;;;;False;0
a9d2fa;FDX639  ;United States;1677688585.0;1677688588;-92.0887;37.5327;10058.4;False;225.98;154.66;0.33;;10203.18;;False;0
3ccc7f;XRO0059 ;Germany;1677688588.0;1677688588;9.116;47.2242;11582.4;False;222.5;2.78;-0.33;;11445.24;1000;False;0
c017ed;JZA693  ;Canada;1677688588.0;1677688588;-72.2386;42.885;7010.4;False;165.22;278.05;-0.33;;6880.86;;False;0
ac1988;UAL2196 ;United States;1677688588.0;1677688588;-97.2701;30.2404;4046.22;False;208.18;55.88;14.63;;4191.0;;False;0
a12151;N172HG  ;United States;1677688588.0;1677688588;-87.9306;41.3714;746.76;False;48.9;88.19;-1.63;;655.32;;False;0
48ae80;LOT6209 ;Poland;1677688587.0;1677688587;22.3531;46.3404;10668.0;False;230.71;165.41;0.0;;10614.66;;False;0
add6a6;TG60    ;United States;1677688587.0;1677688588;-104.3899;38.2376;2560.32;False;37.06;193.65;2.28;;2484.12;;False;0
a36110;ABX199  ;United States;1677688587.0;1677688587;-80.1574;25.8858;1584.96;False;141.63;357.29;5.85;;1645.92;;False;0
7801bd;;China;1677688579.0;1677688579;113.8654;22.3162;45.72;False;68.66;70.75;-3.25;;;;False;0
7801bc;AHK769  ;China;1677688587.0;1677688587;113.6273;21.8252;4404.36;False;193.59;151.6;-17.23;;4701.54;;False;0
aa6ed1;AAL2685 ;United States;1677688588.0;1677688588;-77.9539;37.3808;8229.6;False;222.15;33.76;0.0;;8382.0;0512;False;0
3964f1;TVF70QW ;France;1677688587.0;1677688587;-5.7939;36.5152;11887.2;False;220.65;191.02;0.0;;11993.88;;False;0
3964f0;TVF69FJ ;France;1677688587.0;1677688587;0.7783;46.1068;11277.6;False;233.45;208.71;0.0;;11117.58;7643;False;0
388d9b;FWZFF   ;France;1677688584.0;1677688588;1.3699;43.6164;121.92;True;0.0;109.69;;;;2606;False;0
3007f1;DLA8762 ;Italy;1677688588.0;1677688588;8.592;50.0483;;True;2.83;244.69;;;;6421;False;0
a4d142;CFZLW   ;United States;1677688555.0;1677688555;-89.7018;48.4484;1341.12;False;50.99;149.04;-2.6;;1242.06;;False;0
3951c2;AFR6739 ;France;1677688588.0;1677688588;-4.3074;49.6996;10668.0;False;228.05;95.83;0.0;;10561.32;;False;0
3964f3;TVF65NG ;France;1677688587.0;1677688588;-0.8156;44.8447;11582.4;False;231.92;26.05;0.0;;11422.38;1161;False;0
3007f2;DLA8700 ;Italy;1677688587.0;1677688588;10.4937;50.227;9448.8;False;203.64;82.01;11.7;;9448.8;5041;False;0
40641d;VIR75L  ;United Kingdom;1677688587.0;1677688588;-71.3959;42.0724;12192.0;False;215.33;219.28;0.0;;12100.56;;False;0
ad99f9;ASA34   ;United States;1677688587.0;1677688587;-116.9576;47.4992;10058.4;False;216.24;92.32;0.0;;9738.36;;False;0
3964f7;TVF58VE ;France;1677688587.0;1677688588;0.2826;41.8148;11887.2;False;236.6;193.07;0.0;;11757.66;7631;False;0
7503f0;NEP375  ;Malaysia;1677688565.0;1677688565;116.0539;5.9391;;True;12.86;22.5;;;;;False;0
ab8f8e;JRE844  ;United States;1677688587.0;1677688588;-93.9048;31.7373;12192.0;False;170.44;292.54;0.65;;12580.62;;False;0
a5adf1;UAL2011 ;United States;1677688588.0;1677688588;-96.8755;33.1283;10378.44;False;217.14;185.71;0.0;;10660.38;;False;0
49d2ee;TVP7605 ;Czech Republic;1677688588.0;1677688588;-6.3261;37.7381;10972.8;False;235.75;50.58;0.0;;11064.24;;False;0
a444b4;N374X   ;United States;1677688304.0;1677688403;-85.8882;40.088;1264.92;False;84.91;9.06;-0.65;;1188.72;;False;0
abd30f;FDX601  ;United States;1677688586.0;1677688586;-91.952;35.8245;7787.64;False;267.65;91.87;-10.73;;8122.92;;False;0
008b8f;LNK795  ;South Africa;1677688587.0;1677688587;25.8615;-33.6811;2125.98;False;132.41;192.79;-5.85;;2278.38;;False;0
a80dac;NKS1718 ;United States;1677688586.0;1677688587;-87.2952;28.5004;11277.6;False;265.1;106.92;0.0;;11826.24;7442;False;0
a63720;N5VG    ;United States;1677688587.0;1677688588;-95.0934;33.0901;12489.18;False;250.87;127.67;0.33;;12816.84;;False;0
abdf83;GAJ864  ;United States;1677688587.0;1677688587;-81.235;28.7792;8229.6;False;135.66;338.88;0.0;;8663.94;;False;0
01020b;MSR906  ;Egypt;1677688587.0;1677688587;49.7094;26.988;10972.8;False;211.66;296.25;0.0;;11292.84;;False;0
4792db;NSZ541B ;Norway;1677688588.0;1677688588;9.2633;54.5874;12496.8;False;216.74;56.91;0.0;;12458.7;3145;False;0
abf995;SWA221  ;United States;1677688587.0;1677688588;-84.8845;35.9876;9448.8;False;263.5;93.92;0.0;;9685.02;0733;False;0
abd336;GTI562  ;United States;1677688586.0;1677688587;-8.4809;42.9476;9448.8;False;214.68;295.71;0.0;;9403.08;;False;0
ab967b;DAL402  ;United States;1677688588.0;1677688588;-73.8482;41.1291;5341.62;False;171.0;306.56;10.08;;5295.9;1150;False;0
aa0e1b;N747S   ;United States;1677688573.0;1677688582;-82.7208;35.5275;1417.32;False;91.32;120.47;-0.98;;1424.94;;False;0
aa0e1c;SWA3106 ;United States;1677688577.0;1677688582;-113.1636;38.2889;10058.4;False;248.47;21.63;0.0;;9715.5;;False;0
ac9c50;N911VU  ;United States;1677688585.0;1677688586;-88.9012;35.1499;4846.32;False;105.61;263.57;-5.53;;4968.24;;False;0
a8028a;JIA5409 ;United States;1677688515.0;1677688515;-80.9577;35.1082;754.38;False;101.53;356.51;-5.53;;777.24;;False;0
aa2841;N7535M  ;United States;1677688588.0;1677688588;-122.5576;45.4434;1950.72;False;49.56;80.44;1.95;;1897.38;1200;False;0
a92299;AVA028  ;United States;1677688586.0;1677688587;-80.2003;26.1473;9212.58;False;209.54;328.96;-12.03;;9761.22;;False;0
c06709;ACA1037 ;Canada;1677688588.0;1677688588;-98.206;42.588;10965.18;False;186.76;251.86;-0.33;;10728.96;;False;0
